Classe,Ordem,Familia,Genero,Especie,Correspondente
Mammalia,Chiroptera,Phyllostomidae,Ametrida,Ametrida centurio,
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,
Mammalia,Primates,Aotidae,Aotus,Aotus azarae,
Mammalia,Primates,Aotidae,Aotus,Aotus infulatus,
Mammalia,Primates,Aotidae,Aotus,Aotus nancymaae,
Mammalia,Primates,Aotidae,Aotus,Aotus nigriceps,
Mammalia,Primates,Aotidae,Aotus,Aotus trivirgatus,
Mammalia,Primates,Aotidae,Aotus,Aotus vociferans,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus anderseni,Dermanura anderseni
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Dermanura cinerea
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus glaucus,Dermanura glaucus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus gnomus,Dermanura gnoma
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,
Mammalia,Primates,Atelidae,Ateles,Ateles belzebuth,
Mammalia,Primates,Atelidae,Ateles,Ateles chamek,
Mammalia,Primates,Atelidae,Ateles,Ateles marginatus,
Mammalia,Primates,Atelidae,Ateles,Ateles paniscus,
Mammalia,Carnivora,Canidae,Atelocynus,Atelocynus microtis,
Mammalia,Carnivora,Procyonidae,Bassaricyon,Bassaricyon alleni,
Mammalia,Rodentia,Cricetidae,Bibimys,Bibimys labiosus,
Mammalia,Rodentia,Cricetidae,Blarinomys,Blarinomys breviceps,
Mammalia,Artiodactyla,Cervidae,Blastocerus,Blastocerus dichotomus,
Mammalia,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,
Mammalia,Primates,Atelidae,Brachyteles,Brachyteles hypoxanthus,
Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus torquatus,
Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus tridactylus,
Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,
Mammalia,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius griserufescens,
Mammalia,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius igniventris,
Mammalia,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius iheringi,
Mammalia,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,
Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous chacoensis,
Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,
Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,
Mammalia,Primates,Pitheciidae,Cacajao,Cacajao ayresi,
Mammalia,Primates,Pitheciidae,Cacajao,Cacajao calvus,
Mammalia,Primates,Pitheciidae,Cacajao,Cacajao hosomi,
Mammalia,Primates,Pitheciidae,Cacajao,Cacajao melanocephalus,
Mammalia,Rodentia,Cricetidae,Calassomys,Calassomys apicalis,
Mammalia,Primates,Callitrichidae,Callibella,Callibella humilis,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus baptista,Plecturocebus baptista
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus bernhardi,Plecturocebus bernhardi
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus brunneus,Plecturocebus brunneus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus caligatus,Plecturocebus caligatus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus cinerascens,Plecturocebus cinerascens
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus cupreus,Plecturocebus cupreus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus donacophilus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus dubius,Plecturocebus dubius
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus hoffmannsi,Plecturocebus hoffmannsi
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus lucifer,Cheracebus lucifer
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus lugens,Cheracebus lugens
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus melanochir,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus miltoni,Plecturocebus miltoni
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus moloch,Plecturocebus moloch
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus pallescens,Plecturocebus pallescens
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus personatus,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus purinus,
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus regulus,Cheracebus regulus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus stephennashi,Plecturocebus stephennashi
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus torquatus,Cheracebus torquatus
Mammalia,Primates,Pitheciidae,Callicebus,Callicebus vieirai,Plecturocebus vieirai
Mammalia,Primates,Callitrichidae,Callimico,Callimico goeldii,
Mammalia,Rodentia,Echimyidae,Callistomys,Callistomys pictus,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix aurita,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix flaviceps,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix geoffroyi,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,
Mammalia,Primates,Callitrichidae,Callithrix,Callithrix penicillata,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys callidus,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys callosus,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys cerqueirai,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys expulsus,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys laucha,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys mattevii,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys tener,
Mammalia,Rodentia,Cricetidae,Calomys,Calomys tocantinsi,
Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys lanatus,
Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,
Mammalia,Didelphimorphia,Didelphidae,Caluromysiops,Caluromysiops irrupta,
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia benkeithi,
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,
Mammalia,Rodentia,Echimyidae,Carterodon,Carterodon sulcidens,
Mammalia,Rodentia,Caviidae,Cavia,Cavia aperea,
Mammalia,Rodentia,Caviidae,Cavia,Cavia fulgida,
Mammalia,Rodentia,Caviidae,Cavia,Cavia intermedia,
Mammalia,Rodentia,Caviidae,Cavia,Cavia magna,
Mammalia,Primates,Callitrichidae,Cebuella,Cebuella pygmaea,
Mammalia,Primates,Cebidae,Cebus,Cebus albifrons,
Mammalia,Primates,Cebidae,Cebus,Cebus kaapori,
Mammalia,Primates,Cebidae,Cebus,Cebus olivaceus,
Mammalia,Primates,Cebidae,Cebus,Cebus unicolor,
Mammalia,Chiroptera,Emballonuridae,Centronycteris,Centronyvcteris maximiliani,
Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys goytaca,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys langguthi,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys maracajuensis,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys marinhus,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys scotti,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys subflavus,
Mammalia,Rodentia,Cricetidae,Cerradomys,Cerradomys vivoi,
Mammalia,Rodentia,Erethizontidae,Chaetomys,Chaetomys subspinosus,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma doriae,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma trinitatum,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma villosum,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma vizottoi,
Mammalia,Didelphimorphia,Didelphidae,Chironectes,Chironectes minimus,
Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes albinasus,
Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes chiropotes,
Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes sagulatus,
Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes satanas,
Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes utahicki,
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus godmani,
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus minor,
Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus didactylus,
Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus hoffmanni,
Mammalia,Chiroptera,Phyllostomidae,Chrotopterus,Chrotopterus auritus,
Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,
Mammalia,Rodentia,Echimyidae,Clyomys,Clyomys laticeps,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou baturitensis,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou insidiosus,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou melanurus,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou nycthemera,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou prehensilis,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou roosmalenorum,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou speratus,
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou spinosus,"Sphiggurus spinosus
"
Mammalia,Rodentia,Erethizontidae,Coendou,Coendou villosus,
Mammalia,Carnivora,Mephitidae,Conepatus,Conepatus amazonicus,
Mammalia,Carnivora,Mephitidae,Conepatus,Conepatus chinga,
Mammalia,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,
Mammalia,Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus agricolai,
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus chacoensis,
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus guahybae,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys bolivensis,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys brasiliensis,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys flamarioni,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys lami,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys minutus,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys nattereri,
Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys torquatus,
Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,
Mammalia,Pilosa,Cyclopedidae,Cyclopes,Cyclopes didactylus,
Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops abrasus,
Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops greenhalli,
Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops milleri,
Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops paranus,
Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops planirostris,
Mammalia,Chiroptera,Emballonuridae,Cyttarops,Cyttarops alecto,
Mammalia,Rodentia,Echimyidae,Dactylomys,Dactylomys boliviensis,
Mammalia,Rodentia,Echimyidae,Dactylomys,Dactylomys dactylinus,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta aurea,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta catrinae,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta croconota,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta iacki,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta nigriclunis,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta prymnolopha,
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta variegata,
Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus hybridus,
Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus kappleri,
Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,
Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus septemcinctus,
Mammalia,Rodentia,Cricetidae,Delomys,Delomys dorsalis,
Mammalia,Rodentia,Cricetidae,Delomys,Delomys sublineatus,
Mammalia,Rodentia,Cricetidae,Deltamys,Deltamys kempi,
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura anderseni,
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura bogotensis,
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura cinerea,
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,
Mammalia,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,
Mammalia,Chiroptera,Phyllostomidae,Diaemus,Diaemus youngii,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus albus,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus ingens,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus isabella,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus scutatus,
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis imperfecta,
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,
Mammalia,Rodentia,Dinomyidae,Dinomys,Dinomys branickii,
Mammalia,Chiroptera,Phyllostomidae,Diphylla,Diphylla ecaudata,
Mammalia,Chiroptera,Phyllostomidae,Dryadonycteris,Dryadonycteris capixaba,
Mammalia,Rodentia,Cricetidae,Drymoreomys,Drymoreomys albimaculatus,
Mammalia,Rodentia,Echimyidae,Echimys,Echimys chrysurus,
Mammalia,Rodentia,Echimyidae,Echimys,Echimys vieirai,
Mammalia,Carnivora,Mustelidae,Eira,Eira barbara,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus andinus,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus chiriquinus,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus diminutus,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,
Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops auripendulus,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops bonariensis,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops chimaera,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops dabbenei,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops delticus,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops glaucinus,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops hansae,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops maurus,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops patagonicus,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops perotis,
Mammalia,Chiroptera,Molossidae,Eumops,Eumops trumbulli,
Mammalia,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,
Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys emmonsae,
Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys lamia,
Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys macconnelli,
Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys nitidus,
Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,
Mammalia,Rodentia,Echimyidae,Euryzygomatomys,Euryzygomatomys spinosus,
Mammalia,Chiroptera,Furipteridae,Furipterus,Furipterus horrens,
Mammalia,Rodentia,Caviidae,Galea,Galea flavidens,
Mammalia,Rodentia,Caviidae,Galea,Galea spixii,
Mammalia,Carnivora,Mustelidae,Galictis,Galictis cuja,
Mammalia,Carnivora,Mustelidae,Galictis,Galictis vittata,
Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,Gardnerycteris crenulatum,
Mammalia,Didelphimorphia,Didelphidae,Glironia,Glironia venusta,
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga commissarisi,
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris behnii,
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris daviesi,
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris sylvestris,
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus agilis,
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus emiliae,
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus aestuans,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus alphonsei,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus gilvigularis,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus henseli,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus ignitus,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus ingrami,
Mammalia,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus poaiae,
Mammalia,Rodentia,Cricetidae,Gyldenstolpia,Gyldenstolpia fronto,
Mammalia,Rodentia,Cricetidae,Gyldenstolpia,Gyldenstolpia planaltensis,
Mammalia,Rodentia,Sciuridae,Hadrosciurus,Hadrosciurus igniventris,
Mammalia,Rodentia,Sciuridae,Hadrosciurus,Hadrosciurus pyrrhinus,
Mammalia,Rodentia,Sciuridae,Hadrosciurus,Hadrosciurus spadiceus,
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus alienus,
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus laephotis,
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus macrotus,
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus montanus,
Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,
Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus brasiliensis,
Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus chacarius,
Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus sciureus,
Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus vulpinus,
Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris thomasi,
Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,
Mammalia,Didelphimorphia,Didelphidae,Hyladelphys,Hyladelphys kalinowskii,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys acritus,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys laticeps,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys oniscus,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys perenensis,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys seuanezi,
Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys yunganus,
Mammalia,Rodentia,Echimyidae,Isothrix,Isothrix bistriata,
Mammalia,Rodentia,Echimyidae,Isothrix,Isothrix negrensis,
Mammalia,Rodentia,Echimyidae,Isothrix,Isothrix pagurus,
Mammalia,Rodentia,Cricetidae,Juliomys,Juliomys ossitenuis,
Mammalia,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,
Mammalia,Rodentia,Cricetidae,Juliomys,Juliomys rimofrons,
Mammalia,Rodentia,Cricetidae,Juscelinomys,Juscelinomys candango,
Mammalia,Rodentia,Echimyidae,Kannabateomys,Kannabateomys amblyonyx,
Mammalia,Rodentia,Caviidae,Kerodon,Kerodon acrobata,
Mammalia,Rodentia,Caviidae,Kerodon,Kerodon rupestris,
Mammalia,Rodentia,Cricetidae,Kunsia,Kunsia tomentosus,
Mammalia,Primates,Atelidae,Lagothrix,Lagothrix cana,
Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,
Mammalia,Primates,Atelidae,Lagothrix,Lagothrix poeppigii,
Mammalia,Chiroptera,Phyllostomidae,Lampronycteris,Lampronycteris brachyotis,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus blossevillii,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus castaneus,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus cinereus,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus ebenus,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus ega,"Dasypterus ega"
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus egregius,
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus salinae,
Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus cruzlimai,
Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus fuscicollis,
Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus nigricollis,
Mammalia,Primates,Callitrichidae,Leontocebus,Leontocebus weddelli,
Mammalia,Primates,Callitrichidae,Leontopithecus,Leontopithecus caissara,
Mammalia,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,
Mammalia,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,
Mammalia,Primates,Callitrichidae,Leontopithecus,Leontopithecus rosalia,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus braccatus,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus colocolo,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus guttulus,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,
Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,
Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,
Mammalia,Lagomorpha,Leporidae,Lepus,Lepus capensis,
Mammalia,Chiroptera,Phyllostomidae,Lichonycteris,Lichonycteris degener,
Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla bokermanni,
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla dekeyseri,
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla inexpectata,
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla mordax,
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita,
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina inusitata,
Mammalia,Rodentia,Echimyidae,Lonchothrix,Lonchothrix emiliae,
Mammalia,Carnivora,Mustelidae,Lontra,Lontra longicaudis,
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma brasiliense,
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma carrikeri,
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma schulzi,
Mammalia,Rodentia,Cricetidae,Lundomys,Lundomys molitor,
Mammalia,Didelphimorphia,Didelphidae,Lutreolina,Lutreolina crassicaudata,
Mammalia,Carnivora,Canidae,Lycalopex,Lycalopex gymnocercus,
Mammalia,Carnivora,Canidae,Lycalopex,Lycalopex vetulus,
Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum,
Mammalia,Rodentia,Echimyidae,Makalata,Makalata didelphoides,
Mammalia,Rodentia,Echimyidae,Makalata,Makalata macrura,
Mammalia,Rodentia,Echimyidae,Makalata,Makalata obscura,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa constantiae,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa lepida,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa regina,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops bishopi,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops impavidus,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops neblina,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops noctivagus,
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops ocellatus,
